gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene_707	199.184430829512	-0.213199646048813	0.39616184539857	-0.538162997080947	0.590464523629091	0.999956330866741
gene_708	190.470653897784	-0.185189910715027	0.277737459960192	-0.666780457852427	0.504912377116826	0.999956330866741
gene_709	21.3348006406831	0.449605891010021	0.5205261489898	0.863752746874647	0.387723730871124	0.999956330866741
gene_710	5.00172560727065	0.512051436305674	1.01761574097529	0.503187417103944	0.614832510635909	0.999956330866741
gene_711	46.6726117225106	0.0236921452121332	0.643625805161052	0.0368104339853261	0.970636154570852	0.999956330866741
gene_712	80.9831302345333	0.474837136685966	0.620849892103037	0.76481794186599	0.444379962376014	0.999956330866741
gene_713	176.797388093802	0.323697197953022	0.389750010643925	0.830525180533609	0.406241917098661	0.999956330866741
gene_714	1813.19404357787	-0.0455105401984336	0.198218501158804	-0.229597842443439	0.81840428357357	0.999956330866741
gene_715	337.452166036122	-0.1900743488695	0.3210594152855	-0.592022347952256	0.553835623535045	0.999956330866741
gene_716	247.084656633717	-0.102217260179189	0.29665152860918	-0.344570144837696	0.730417553686789	0.999956330866741
gene_717	128.756904480569	0.20318063376753	0.273528712588032	0.742812817876073	0.457595014038744	0.999956330866741
gene_718	491.191973363589	0.0196021955278994	0.273393783441666	0.0716994925090603	0.942841060043931	0.999956330866741
gene_719	30.2333546121279	-0.00845281567934013	0.488967125032383	-0.0172870838275279	0.986207589677626	0.999956330866741
gene_720	244.577891237409	-0.0313283181205408	0.271974836145172	-0.115188296698959	0.908295874810421	0.999956330866741
gene_721	11.6814451258471	-0.539886730258228	0.764966129823053	-0.705765535505619	0.480333958120511	0.999956330866741
gene_722	31.9531235775258	0.285790657164513	0.486308610733861	0.587673446154373	0.5567515022363	0.999956330866741
gene_723	959.985593922969	0.0676371499298189	0.245409187586651	0.275609689249866	0.782847866867734	0.999956330866741
gene_724	112.72616961938	0.210587865362029	0.290458896346239	0.725017783965548	0.46844112034749	0.999956330866741
gene_725	19.0060298606133	-0.0300310329862342	0.746939616345443	-0.0402054360607719	0.967929343786276	0.999956330866741
gene_726	66.7997992266356	-0.426080852232935	0.348826054235743	-1.22147083642147	0.221907801097676	0.999956330866741
gene_727	154.382943523699	0.21094030216726	0.294862057514632	0.715386387605304	0.474370321441657	0.999956330866741
gene_728	15.8756456694244	0.295820475030986	0.861029179350262	0.343566144011767	0.731172589580314	0.999956330866741
gene_729	4.60891108140575	-2.58553728791563	1.34153069747151	-1.92730385729436	0.0539417731761309	0.784214548984713
gene_730	291.561153621945	-2.12243196269495	0.610430009383532	-3.47694564498619	5.07160622328715e-4	0.0452808559997599
gene_731	299.044810232328	-2.19519685476392	0.531404694589064	-4.13093237059463	3.61294869802195e-5	0.00585881599980246
gene_732	81.9315993940855	-0.046620534085342	0.381488985971545	-0.122206762972757	0.902735270525593	0.999956330866741
gene_733	212.995350447056	-0.135551668799025	0.244301228185518	-0.554854635016774	0.578994093458494	0.999956330866741
gene_734	18.4718211570288	0.0447970158075387	0.600848451969856	0.0745562639974749	0.940567773496121	0.999956330866741
gene_735	28.5253989391765	0.0706757278199415	0.597861051918323	0.118214303462599	0.905897856901527	0.999956330866741
gene_736	23.5068155283333	-0.178322630386011	0.606607281963822	-0.293967177262878	0.768782984531301	0.999956330866741
gene_737	4.62712231309057	1.47612742001762	1.27514889418872	1.15761181046764	0.247022487366798	0.999956330866741
gene_738	6.10036780072345	0.870490419157306	1.35701272843263	0.641475500500821	0.521213793448016	0.999956330866741
gene_739	2492.9904163293	0.341616988570572	0.464941291383511	0.734752956774463	0.462489962093258	0.999956330866741
gene_740	56.0045812261249	0.375712817457676	0.432626119358862	0.868446912115407	0.385149722760958	0.999956330866741
gene_741	475.675677472234	-0.180084332172555	0.191203675327528	-0.941845557435412	0.346271716879099	0.999956330866741
gene_742	54.0446217832626	-0.212180903273819	0.375517193373233	-0.56503645377145	0.572048969458868	0.999956330866741
gene_743	713.038642314981	0.500452222846709	0.26657909749567	1.87731231573712	0.060475301241505	0.81517253243587
gene_744	228.586645729946	0.174979107545127	0.241260889161276	0.725269264129086	0.468286857770681	0.999956330866741
gene_745	76.8597813589981	0.131806717687863	0.36799241736568	0.358177808747847	0.720210253124927	0.999956330866741
gene_746	19.6585780077603	0.666937272837229	1.39755324543453	0.477217791176081	0.633207043533366	0.999956330866741
gene_747	13.815419488146	1.65383752808359	1.49288014664292	1.10781668026239	0.267940994813994	0.999956330866741
gene_748	49.5239120358898	0.382085742996017	0.440088179271165	0.868202694352738	0.385283379513051	0.999956330866741
gene_749	17.0006116303759	-0.164794545092227	0.593159864718307	-0.27782484098193	0.781146821236184	0.999956330866741
gene_750	8.15400460553628	-0.439522258097217	0.94781588529274	-0.463721134998141	0.642847552877458	0.999956330866741
gene_751	13.9578170861729	-0.666414501424465	0.66202447382777	-1.00663121647348	0.314112027462367	0.999956330866741
gene_752	4246.36488348663	0.0280939636001881	0.188882586665623	0.14873771106239	0.881760603074927	0.999956330866741
gene_753	83.8405590403902	0.472036418929893	0.43808352056818	1.07750325398608	0.281255497840611	0.999956330866741
gene_754	28.7412335364528	-0.228934226599107	0.543728144556223	-0.421045386175397	0.673721940366069	0.999956330866741
gene_755	9.00185501910384	-1.68167946180359	0.841113026276238	-1.99935015778877	0.045570480729527	0.73408438453926
gene_756	621.308177854752	0.0893261593940019	0.200842724025462	0.444756760930397	0.656495544994118	0.999956330866741
gene_757	2851.5239752822	0.290221710688965	0.29741916976841	0.975800285216822	0.329163443399151	0.999956330866741
gene_758	246.687990052878	0.0442815857621859	0.306301872159456	0.144568446317343	0.885051611651537	0.999956330866741
gene_759	9.82437238770059	0.681557786574697	1.12270786901109	0.607066010123393	0.543807106077654	0.999956330866741
gene_760	230.256517551859	0.44267983690507	0.315527920798924	1.40298150409065	0.160622354468966	0.999956330866741
gene_761	121.146702045082	-0.0277191694873344	0.325889339746413	-0.0850569997438511	0.932216075602221	0.999956330866741
gene_762	848.017767833783	-0.284744607643726	0.299372441811847	-0.951138340992274	0.341534153706316	0.999956330866741
gene_763	7.35375167498757	0.983740176020052	1.63615055457823	0.601252845141529	0.547671591812081	0.999956330866741
gene_764	37.512989758679	0.298823665673059	0.497359793774051	0.6008199082711	0.547959942729278	0.999956330866741
gene_765	91.9512076512515	0.465316293468158	0.338295782027639	1.37547175634055	0.168985236095236	0.999956330866741
gene_766	417.923443075795	-0.23677500269269	0.201622448674525	-1.17434841333026	0.240255498976162	0.999956330866741
gene_767	8.94214637587922	-0.345435976883109	0.844112858188397	-0.409229611339496	0.682371165615993	0.999956330866741
gene_768	45.503812996795	0.0330093229320218	0.475809366036817	0.0693751012237697	0.944691047503057	0.999956330866741
gene_769	20.6864708733012	0.391134042233662	0.597086383971899	0.65507111321445	0.512421969539632	0.999956330866741
gene_770	225.42242520078	0.552452758263589	0.344458258162519	1.60383078405667	0.108751357029744	0.976856441293471
gene_771	1231.8600941644	0.20489311993708	0.266069602115495	0.770073387970643	0.441256360940967	0.999956330866741
gene_772	478.772888190803	-0.0397541727570624	0.231389921423094	-0.171805982354661	0.863590062222699	0.999956330866741
gene_773	92.8594253634526	0.188181141036272	0.353894530443316	0.531743570042016	0.594903610880648	0.999956330866741
gene_774	89.6205838149237	-0.419325321302156	0.339098807233524	-1.23658742631136	0.216240290269089	0.999956330866741
gene_775	7.00556780149359	0.220164881957217	0.974454653589352	0.225936508329302	0.821250802355774	0.999956330866741
gene_776	59.2583574320084	-1.04246551543786	0.511851692673241	-2.03665540303948	0.0416845865846074	0.706507974059636
gene_777	816.882096261047	-0.0517998110153537	0.195981740644352	-0.264309373133667	0.791541538308721	0.999956330866741
gene_778	45.4229811495441	-0.0304946860368866	0.438568411259861	-0.0695323357860761	0.944565894695063	0.999956330866741
gene_779	173.776880768976	0.236138897273589	0.279003986958581	0.846363881203765	0.397349781177929	0.999956330866741
gene_780	602.119043229822	0.266715581169776	0.247247812645513	1.0787378796842	0.280704594259999	0.999956330866741
gene_781	1480.26158769146	0.219360427947882	0.320840573745252	0.683705384849655	0.494161222468881	0.999956330866741
gene_782	487.585625445651	0.0443430130929973	0.312330412751396	0.141974688607391	0.887099998702965	0.999956330866741
gene_783	116.108272188768	0.123189100996415	0.301123154478977	0.4090987330734	0.682467205984808	0.999956330866741
gene_784	296.378067798437	-0.338939571799939	0.450895820652613	-0.751702624587134	0.452229911710285	0.999956330866741
gene_785	1343.71581952366	0.150286547096769	0.432850227762244	0.347202190174931	0.728439425551146	0.999956330866741
gene_786	5474.03328839441	0.250250532974017	0.304394829786101	0.822124781652397	0.411005882639025	0.999956330866741
gene_787	188.225392810644	-0.469491002980366	0.450696505212278	-1.04170100622199	0.297550322348339	0.999956330866741
gene_788	20.1008529757011	-0.434682316726486	0.635558647227497	-0.683937381109838	0.494014708019249	0.999956330866741
gene_789	8.47968839950473	-0.434433808208078	0.950038273377289	-0.457280322679749	0.647469571279879	0.999956330866741
gene_790	103.049356801546	0.418423597229037	0.360467792822602	1.16077942484852	0.245731612352094	0.999956330866741
gene_791	28.0485801658672	-0.144570751596021	0.611945784823962	-0.236247646738198	0.813240508955363	0.999956330866741
gene_792	18.0254631746721	-0.349313257161899	0.873404231568695	-0.39994454404521	0.689197362776862	0.999956330866741
gene_793	4.69960165143991	0.112454932488368	1.04943085530261	0.107158019911603	0.914663618860785	0.999956330866741
gene_794	25.941046897189	-0.788216565326855	0.538064458358714	-1.46491104008466	0.142945190331279	0.999956330866741
gene_795	470.003059490551	0.0382779728512102	0.419083786851994	0.0913372792079132	0.927224597248494	0.999956330866741
gene_796	764.566297270896	0.140266299518147	0.220753651431823	0.635397415210892	0.52516925346444	0.999956330866741
gene_797	94.1131904408736	-0.128628901912598	0.31422715543259	-0.409350050397514	0.682282790234016	0.999956330866741
gene_798	29.7109738684043	-0.201070925506413	0.539286402027711	-0.372846273798837	0.709262860530877	0.999956330866741
gene_799	111.522481924047	0.0218895103358625	0.371136199770092	0.0589797232105691	0.952968258526034	0.999956330866741
gene_800	201.460271762507	-0.0974945415892929	0.252388640710442	-0.386287359505792	0.699283861041682	0.999956330866741
gene_801	71.0902143238251	-0.0140075992509809	0.359665235253345	-0.0389462140846448	0.968933270987005	0.999956330866741
gene_802	13.3529305749406	0.463028990168316	0.735304731986728	0.62971033644412	0.528884118524786	0.999956330866741
gene_803	48.0028268429046	0.367837796848287	0.482013202065152	0.763128053904564	0.445387030698299	0.999956330866741
gene_804	87.4757108713918	-0.328176380911276	0.409359150921537	-0.801683265593294	0.422736198331072	0.999956330866741
gene_805	2390.89780674501	0.0548995790387689	0.470379941916454	0.116713265482991	0.907087277789181	0.999956330866741
gene_806	3.61060330007543	1.20280507621179	2.25138398196617	0.534251414172968	0.593167601936217	0.999956330866741
gene_807	12.7798881349487	-0.382225556812235	0.664675187294757	-0.575056153920686	0.56525332015416	0.999956330866741
gene_808	24.5687533295328	-0.357995517573841	0.685934168101051	-0.521909440034049	0.60173338527946	0.999956330866741
gene_809	17.7720475918725	0.160340327516907	0.57275795014331	0.279944307148925	0.779520233477738	0.999956330866741
gene_810	6.25037171912642	0.987313427867365	1.1497180396918	0.858743964852486	0.390481788814498	0.999956330866741
gene_811	8.49188484795956	0.707188654491164	0.910150727272858	0.777001691368372	0.437157772446929	0.999956330866741
gene_812	289.512920559605	-0.0369182836766009	0.21177499569389	-0.1743278688574	0.861607798385738	0.999956330866741
gene_813	90.9419481447245	0.315119013451383	0.347396650604826	0.907087080151041	0.364360749722781	0.999956330866741
gene_814	479.771559491067	-0.114564955758805	0.36589044536103	-0.313112728717913	0.754195018874447	0.999956330866741
gene_815	8.60072234089519	0.763059470182837	0.944894910645945	0.807560144081205	0.419343838320259	0.999956330866741
gene_816	3.16209417262618	2.35359139627438	1.47804409401574	1.59236886490973	0.111301847778135	0.98436788911334006
gene_817	131.858787938832	-0.0799976572436495	0.275055696029446	-0.29084166733666	0.771172416214711	0.999956330866741
gene_818	383.144975561573	-0.136583091884478	0.229094489057924	-0.596186719489112	0.55105049659	0.999956330866741
gene_819	34.5997751053775	-0.4002241678835	0.469254801478713	-0.852893069228733	0.393718605512576	0.999956330866741
gene_820	36.0090098073966	0.947039946484534	0.635344971631945	1.49059170807942	0.136068722642073	0.999956330866741
gene_821	89.47146533976	0.152079284053637	0.305053026634887	0.498533929432729	0.618107760759167	0.999956330866741
gene_822	37.9641823520183	0.527650758224752	0.460382693802322	1.14611336465943	0.251748248415019	0.999956330866741
gene_823	171.208671409279	-0.515482006258268	0.32485508359753	-1.58680603224578	0.112556582204938	0.98806872079697206
gene_824	46.3805570560966	0.248062470339245	0.471417522090968	0.526205452098952	0.598745466299458	0.999956330866741
gene_825	6.16442852795155	0.874937193270227	1.99384846874482	0.438818298875553	0.660793200060246	0.999956330866741
gene_826	361.629968205048	0.187440188458808	0.230066510745611	0.814721742209863	0.41523160503247	0.999956330866741
gene_827	469.952639659729	-0.114961030321848	0.210843801536372	-0.545242636891161	0.585586650781392	0.999956330866741
gene_828	111.673055938874	0.324300368654646	0.309937225194662	1.04634210508584	0.295403112217211	0.999956330866741
gene_829	48.9198613225113	0.219645270351174	0.436872871835733	0.502767016473757	0.615128085969264	0.999956330866741
gene_830	574.605451607444	-0.0873665653064316	0.275164256908839	-0.317506954892676	0.750858963041645	0.999956330866741
gene_831	4.83026451360166	-0.967445163026039	1.08187464632527	-0.894230367919324	0.371198647254332	0.999956330866741
gene_832	86.6151995426057	0.516312094511025	0.306074827208055	1.68688192760152	0.091626057787815	0.935252245502023
gene_833	136.199548241545	-0.151182801401457	0.346913686332897	-0.435793707073241	0.662986410029246	0.999956330866741
gene_834	190.126932092436	0.442695154292985	0.267765471646365	1.65329439815768	0.0982709625233094	0.953384178190048
gene_835	22.0330292626001	0.515162581615844	0.512426077987576	1.00534028954774	0.314733021056806	0.999956330866741
gene_836	271.605999477663	0.00669356083019724	0.244925712255511	0.0273289430029885	0.978197372307478	0.999956330866741
gene_837	40.7603052273486	-0.172866037978941	0.425683226071291	-0.406090790972324	0.684675891934022	0.999956330866741
gene_838	15.6313378727384	-0.175229060726329	0.634887058655132	-0.276000366265952	0.782547784916654	0.999956330866741
gene_839	76.5814553023886	0.0912204768743119	0.414887147044897	0.219868167823576	0.825973828082258	0.999956330866741
gene_840	116.710228863302	-0.183691477622494	0.341219513761979	-0.53833813780835	0.590343626305848	0.999956330866741
gene_841	1215.10941464822	-0.164542084390103	0.174785103613255	-0.941396497691152	0.346501707724662	0.999956330866741
gene_842	35.9401285990156	0.323311890834154	0.448328433608829	0.721149645209091	0.470817449135217	0.999956330866741
gene_843	5.17401007000877	0.209249566678273	0.985757785446032	0.212272801460647	0.83189421320293	0.999956330866741
gene_844	325.313581700727	-0.138261805082544	0.256456009720746	-0.539124839511838	0.589800717170721	0.999956330866741
gene_845	60.465841447742	-0.134097049787927	0.527016392188398	-0.254445690448257	0.799151256277927	0.999956330866741
gene_846	701.806918173283	0.130488899488837	0.18593205741626	0.701809581963058	0.482797922340622	0.999956330866741
gene_847	422.842889877321	-0.178655177188762	0.231222192926375	-0.772655837779588	0.439726089183983	0.999956330866741
gene_848	290.105589395438	0.00329984525273878	0.223917126987249	0.0147369042160258	0.988242077243993	0.999956330866741
gene_849	241.061392393297	-0.569729712780654	0.308723107089414	-1.8454391644084	0.0649736804207524	0.841471011192933
gene_850	97.2478483213556	-0.0931595920729541	0.321912348759665	-0.289394279007625	0.772279672486671	0.999956330866741
gene_851	40.5649565571096	-0.218799039922433	0.510864442666053	-0.428291776935157	0.668438704990402	0.999956330866741
gene_852	68.5223033575947	0.067867012053446	0.355106086285808	0.191117569296807	0.848433483035278	0.999956330866741
gene_853	7.73763830862929	0.14475531132005	1.03354423656682	0.140057199487553	0.888614797054899	0.999956330866741
gene_854	10.5227326879183	-0.857960553929853	0.819643305108851	-1.04674868760859	0.29521550191872	0.999956330866741
gene_855	56.6854706875635	-0.191843718525261	0.411622300019067	-0.466067359607034	0.641167286021154	0.999956330866741
gene_856	7.18062911524259	-0.936791874095057	0.968073398402976	-0.967686825854812	0.33320079954325	0.999956330866741
gene_857	202.984187037223	-0.0448594222924242	0.467835254220492	-0.0958872207422013	0.923610144180755	0.999956330866741
gene_858	9.22491206095139	-0.67181762154723	1.1584770752284	-0.579914472122614	0.561972295797423	0.999956330866741
gene_859	66.8180786597866	0.0562996721157488	0.567808964588292	0.0991524890005402	0.9210171971788	0.999956330866741
gene_860	28.2856185325182	-0.118951374740979	0.616360768018889	-0.192989854177957	0.846966913917901	0.999956330866741
gene_861	29.5458748520292	0.448737170871873	0.500630918699736	0.89634330224221	0.370069438683383	0.999956330866741
gene_862	15.6948807994742	-0.178387742482251	0.683539994406063	-0.260976305618013	0.794110779609714	0.999956330866741
gene_863	12.030779453773	-0.364191051990085	1.01530616306219	-0.35870072027503	0.719818989498207	0.999956330866741
gene_864	104.911096756816	0.116775265196091	0.551584495596364	0.211708752019645	0.832334259745105	0.999956330866741
gene_865	13.034627949939	0.105340138471019	0.661172613740348	0.159323202869965	0.873414240997013	0.999956330866741
gene_866	238.614718917853	-0.845328732244391	0.243968557017486	-3.46490852173136	5.30411867578057e-4	0.0466332536807126
gene_867	107.530923640974	0.428400350902718	0.381128479919311	1.12403132663666	0.260999736477824	0.999956330866741
gene_868	306.351279978497	-0.24108903086143	0.305451688863989	-0.789286946679093	0.429944314133038	0.999956330866741
gene_869	7.96150089418694	-1.02767256519562	0.956090759413177	-1.07486925804656	0.282433267258829	0.999956330866741
gene_870	9.24678703605827	0.0493762220148135	0.879346721154042	0.0561510276060538	0.955221493876923	0.999956330866741
gene_871	7.82191923555834	-0.122002081847919	0.872458153970392	-0.139837173041149	0.888788642001067	0.999956330866741
gene_872	9.27537587604218	-0.459704728235677	0.851478755739909	-0.539889838867685	0.589273005773896	0.999956330866741
gene_873	939.30217807951	-0.0771461416808114	0.234508379715455	-0.328969658885615	0.742178621490563	0.999956330866741
gene_874	92.5639811068014	0.593626833462764	0.458876430090084	1.29365291947165	0.195785334472217	0.999956330866741
gene_875	127.821921984431	-0.41076315920226403	0.310913313665797	-1.32115011209779	0.186451316780312	0.999956330866741
gene_876	85.8789904620536	0.305417633425088	0.320005259735883	0.954414417054159	0.339873911373167	0.999956330866741
gene_877	727.407618138274	0.148390777359678	0.385324413120023	0.385106088031479	0.700158817632345	0.999956330866741
gene_878	360.423633468588	0.132577247598634	0.266148690833785	0.498132255256634	0.618390827289518	0.999956330866741
gene_879	195.58511842098	-0.0282615908286479	0.329950828216977	-0.0856539472301704	0.931741512307744	0.999956330866741
gene_880	154.936722451763	-0.325026117011673	0.461174157899267	-0.704779553330192	0.480947434782599	0.999956330866741
gene_881	174.351727288606	0.0953382130938803	0.267476642754787	0.356435657753051	0.721514329510766	0.999956330866741
gene_882	25.2630215394919	-0.93977020838510394	0.635689044457451	-1.47834891379508	0.139314411643067	0.999956330866741
gene_883	7.78884351572812	-1.41053677684581	1.18294695907027	-1.19239224212928	0.233107480774532	0.999956330866741
gene_884	13.6650233538575	0.0725507740124905	0.691414061326571	0.104931007439004	0.91643055440028	0.999956330866741
gene_885	5.3930147256736	0.592016926145701	1.31279999013636	0.450957442560772	0.652020221665765	0.999956330866741
gene_886	8.09410387707421	0.3556615582932	1.28676128142922	0.27640057516975	0.782240415000314	0.999956330866741
gene_887	6.43355405506949	0.179109077455072	1.00767806467779	0.177744344878979	0.858923757539489	0.999956330866741
gene_888	198.193795707952	-0.46627316033802	0.457824730078055	-1.01845341613269	0.308462528204965	0.999956330866741
gene_889	2834.22582359229	-0.0202863426959013	0.399739483647751	-0.0507489090414134	0.959525603053035	0.999956330866741
gene_890	113.672849726272	0.314332144578147	0.319625164987679	0.983439913406893	0.325390974318938	0.999956330866741
gene_891	3.25416686028917	2.04342262901409	1.40767388830219	1.45163069798694	0.146604318326042	0.999956330866741
gene_892	8.85439377690011	-0.0220600437319201	0.906581652252735	-0.0243332122121641	0.980586821454125	0.999956330866741
gene_893	408.46523116825	-0.0294883104323878	0.296123140043312	-0.0995812432222445	0.92067678553658	0.999956330866741
gene_894	28.8386202781103	0.491032422979872	0.599479706364043	0.819097657130174	0.412730698508285	0.999956330866741
gene_895	43.171369053196	0.371116524285511	0.448248395375769	0.827926051970364	0.407712379954231	0.999956330866741
gene_896	5.05251857944709	0.278577927817267	1.30987390890215	0.212675377319907	0.83158017345273	0.999956330866741
gene_897	43.3100278194339	-0.23746631006343	0.464995255579539	-0.510685447247129	0.60957133255112	0.999956330866741
gene_898	4.34694042883664	-1.49358013001302	1.15176997396423	-1.29676946245813	0.194710520844124	0.999956330866741
gene_899	281.178931611878	-0.0558194429683625	0.266638590602488	-0.209344952065021	0.834178962436337	0.999956330866741
gene_900	25.4734005179961	0.135549921041451	0.738094015150366	0.18364858440674	0.854289146427528	0.999956330866741
gene_901	97.0929174859967	-0.142545006145573	0.396242940774592	-0.3597414401047	0.719040499135062	0.999956330866741
gene_902	8.02530414527383	-1.02423709569542	0.954802427851656	-1.07272150323287	0.283396089416876	0.999956330866741
gene_903	3470.52155531324	0.226422556589046	0.279328193368261	0.810596860484236	0.4175972203943	0.999956330866741
gene_904	36.1926350089209	-0.354330014490637	0.474855034424164	-0.746185654155099	0.455555272922321	0.999956330866741
gene_905	211.316479345277	-0.311384843316534	0.276590154758631	-1.12579872406618	0.26025072437692	0.999956330866741
gene_906	8.41073508894268	0.237741144808137	1.18154731030238	0.201211701584166	0.840533042068236	0.999956330866741
gene_907	176.344942526168	0.153387899523345	0.324787536653445	0.472271507410129	0.63673300500492	0.999956330866741
gene_908	7.06073323687508	-1.93018335239135	1.13135917696344	-1.70607477421269	0.087994158571907	0.92333454412401506
gene_909	93.1651299221466	0.987669016038911	0.531044382383437	1.85986152721557	0.0629051197231197	0.828789376524676
gene_910	1724.34647620172	0.23742940115081	0.32219989740769	0.736900921015448	0.461182603911182	0.999956330866741
gene_911	4.7937931392858	-1.16715350635744	1.33887636510755	-0.871741063457856	0.383349653145684	0.999956330866741
gene_912	4.75902981102819	0.90605563335013	1.13393614163516	0.79903585403282	0.424269622452827	0.999956330866741
gene_913	203.06657980468	0.170095054393518	0.2848382796805	0.597163606606217	0.550398154500359	0.999956330866741
gene_914	12062.6577330257	-1.04410897402	0.362078104373821	-2.88365676191796	0.00393086944649978	0.184090367835786
gene_915	5.05622396446765	-0.0822820306013226	1.1401145574461	-0.0721699675387333	0.942466645263598	0.999956330866741
gene_916	7.13680008230262	1.50278283564763	1.04239747511698	1.44166008794197	0.149398288253518	0.999956330866741
gene_917	76.2428544895888	0.474475367321653	0.551268228703035	0.86069782842002	0.389404489445877	0.999956330866741
gene_918	149.109679814951	-0.417798277140098	0.289945584677126	-1.44095409352533	0.149597652379966	0.999956330866741
gene_919	4.34996555397039	0.367258867882083	1.12105230913995	0.327601901256363	0.743212684211728	0.999956330866741
gene_920	189.785548977522	0.360748223665431	0.280715338089813	1.28510335815712	0.198756168248046	0.999956330866741
gene_921	7.72765729991855	-0.341110780464783	1.2586849739819	-0.271005682530446	0.786386661730275	0.999956330866741
gene_922	59.4409436498014	0.609902316629634	0.974669596800893	0.62575288962689	0.53147703640729	0.999956330866741
gene_923	161.236349259989	0.372746516239639	0.476340196064773	0.782521650112754	0.433908066856902	0.999956330866741
gene_924	43.2265492012464	-0.470385944115739	0.450268535285876	-1.04467869116613	0.296171496525511	0.999956330866741
gene_925	3.36230703027494	-2.04674562284725	1.3219901640185	-1.54823059849831	0.12156678689599	0.999956330866741
gene_926	22.7586274232027	0.191277096903442	0.556023729015643	0.34400887394153	0.730839612500152	0.999956330866741
gene_927	1444.41403627545	0.0125960911761951	0.209721149593955	0.0600611392822448	0.95210694042055	0.999956330866741
gene_928	15.1910395715974	0.369836970217512	0.661316788854392	0.559243280150479	0.575995699263072	0.999956330866741
gene_929	134.035866139976	-0.217803012790105	0.51845286786444	-0.42010185744995	0.674411045839438	0.999956330866741
gene_930	25.1849439691764	-0.80920533418419	0.547379459104151	-1.47832608755277	0.13932051829475	0.999956330866741
gene_931	98.5075401210088	0.384672579093932	0.374652399554917	1.02674526988461	0.304540426625689	0.999956330866741
gene_932	52.7056193382865	0.584423433701785	0.466564170977058	1.25261104485994	0.210347293336952	0.999956330866741
gene_933	216.596900365304	-0.202062919028784	0.299128457138364	-0.675505503427643	0.499354656042457	0.999956330866741
gene_934	113.159128157034	-0.285349439925852	0.306999611615251	-0.929478178895768	0.352641328712367	0.999956330866741
gene_935	12.4709201156011	-0.68287018050394	0.709929518208496	-0.961884473020871	0.336107638936975	0.999956330866741
gene_936	79.1368355751021	-0.474001983283872	0.439514697353465	-1.07846674101702	0.280825516482895	0.999956330866741
gene_937	19.3791617364878	1.14184357941532	0.666868415009738	1.7122472045683	0.0868511216207093	0.919728170513765
gene_938	232.570742441122	-0.209082546356766	0.302020519886649	-0.692279274385848	0.488761963069553	0.999956330866741
gene_939	17.0093999379992	0.0251428365075115	0.723655178048005	0.0347442224836034	0.972283697755227	0.999956330866741
gene_940	38.0630740388004	-0.130616150807914	0.578368090066925	-0.225835679822516	0.821329225375583	0.999956330866741
gene_941	80.4233615466781	-0.0754959740427728	0.302106519679231	-0.249898526264618	0.802665822945729	0.999956330866741
gene_942	8.38962571483622	-1.02233418677249	1.02058094102393	-1.00171788995668	0.316479863798552	0.999956330866741
gene_943	126.519684509543	0.202065687576479	0.361942078732446	0.558281834165652	0.576651947553373	0.999956330866741
gene_944	23.7077829177311	-0.575272960708155	0.787777030935318	-0.730248456248007	0.465238328295926	0.999956330866741
gene_945	5.7541427451599	-0.392988991947704	1.3994842087876	-0.280809879439911	0.778856225703491	0.999956330866741
gene_946	948.598340437279	0.00560726859398839	0.181270928143718	0.0309330826040828	0.975322906437432	0.999956330866741
gene_947	100.315831201349	0.151361703647471	0.283892555327777	0.533165455757415	0.59391905178625	0.999956330866741
gene_948	134.696964589084	-0.200403361098732	0.385198069483513	-0.520260554180451	0.602881985035807	0.999956330866741
gene_949	46.8246421829263	0.455302305032806	0.394119411154278	1.15523948363603	0.247992370056621	0.999956330866741
gene_950	22.91457390328	0.033927067435721	0.538238851367521	0.0630334791877646	0.949739844782193	0.999956330866741
gene_951	17.3720085342247	-0.52619714766017	0.811012539432154	-0.648815057814763	0.516457923418519	0.999956330866741
gene_952	747.123654243537	0.182912942158599	0.208510981539293	0.877234094858116	0.380359500735909	0.999956330866741
gene_953	62.5255466216161	0.238354349510684	0.406811098320703	0.58590916151157	0.557936560394331	0.999956330866741
gene_954	137.558574848014	0.129069664360744	0.25412195410107	0.507904422572675	0.611520373033292	0.999956330866741
gene_955	18.3604193912379	-0.116336101604849	0.594806137447019	-0.195586585747379	0.844933760518823	0.999956330866741
gene_956	55.5540007346871	0.23456164651659	0.353048608594096	0.664389097724126	0.506441308825398	0.999956330866741
gene_957	609.803043243322	-0.149207626147393	0.298639958734328	-0.499623783701796	0.617340007790644	0.999956330866741
gene_958	9329.5532574024	-0.104890424947327	0.223953709280254	-0.468357614099919	0.639528873716124	0.999956330866741
gene_959	60.4921084748637	0.0753257974159848	0.360677727024027	0.208845159465494	0.834569116414752	0.999956330866741
gene_960	61.6809545946678	0.109828450670331	0.498375963143019	0.220372688076078	0.825580914333662	0.999956330866741
gene_961	76.7330452539106	-0.201245560339718	0.345276194712847	-0.582853852716624	0.559991688499647	0.999956330866741
gene_962	4.81249664543144	-2.2592645387704	1.50526589661466	-1.50090727747934	0.133379545621038	0.999956330866741
gene_963	72.7921469174589	-0.315493789019428	0.378742495475986	-0.833003406768312	0.404842807931758	0.999956330866741
gene_964	53.1337354420077	-0.0733081516788184	0.510907518843569	-0.143486147639303	0.885906250629943	0.999956330866741
